DCP-CAP-MLC	AVG	20.304575831128094	0.6801354613010205
DCP-CAP-MLC	AVG	13.608674452483129	0.4331186059096798
DCP-CAP-MLC	AVG	25.033949141227673	0.8642415764502797
DCP-CAP-MLC	AVG	21.71791563330775	0.8275350813426796
DCP-CAP-MLC	AVG	19.92540804246288	0.7907858042477394
DCP-CAP-MLC	AVG	23.81803916625327	0.8673017612156538
DCP-CAP-MLC	AVG	23.81803916625327	0.8673017612156538
DCP-CAP-MLC	AVG	17.094515540328448	0.6103534923765682
DCP-CAP-MLC	AVG	16.102758852543445	0.5658600512682146
DCP-CAP-MLC	AVG	23.81803916625327	0.8673017612156538
DCP-CAP-MLC	AVG	23.81803916625327	0.8673017612156538
DCP-CAP-MLC	AVG	16.102758852543445	0.5658600512682146
DCP-CAP-MLC	AVG	11.85303792005226	0.6506528621753374
DCP-CAP-MLC	AVG	13.996073682050469	0.43521607503141957
DCP-CAP-MLC	AVG	13.996073682050469	0.43521607503141957
DCP-CAP-MLC	AVG	13.952410214406711	0.43871169660604614
DCP-CAP-MLC	AVG	13.952410214406711	0.43871169660604614
DCP-CAP-MLC	AVG	14.70644656900966	0.4697326766980734
DCP-CAP-MLC	AVG	19.803210350988493	0.6772620406070834
DCP-CAP-MLC	AVG	19.20739193537052	0.6492223262815339
DCP-CAP-MLC	AVG	22.543472021045275	0.8461992153199862
DCP-CAP-MLC	AVG	22.786651982981237	0.8481980447823669
DCP-CAP-MLC	AVG	22.941176202634605	0.8480877697170983
DCP-CAP-MLC	AVG	22.42498378826577	0.8418000696564072
DCP-CAP-MLC	AVG	22.231434905812204	0.8391047448510808
